seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr7	150675981	150676018	38	*	X0739	3757	150642044	150675402	33359	-	578	upstream	578	KCNH2
chr7	150676021	150676054	34	*	X0740	3757	150642044	150675402	33359	-	618	upstream	618	KCNH2
chr7	150676057	150676070	14	*	X0741	3757	150642044	150675402	33359	-	654	upstream	654	KCNH2
chr7	150756673	150756682	10	*	X0742	1020	150750899	150755052	4154	-	1620	upstream	1620	CDK5
chr7	152133079	152133086	8	*	X0744	220832	152133980	152140100	6121	+	893	upstream	893	FABP5P3
chr7	152133079	152133086	8	*	X0744	58508	151832010	152133090	301081	-	0	inside	3	KMT2C
chr7	156931618	156931627	10	*	X0747	9690	156931655	157062066	130412	+	27	upstream	27	UBE3C
chr8	1711901	1711920	20	*	X0749	2055	1711870	1734736	22867	+	0	inside	30	CLN8
chr8	1711923	1711934	12	*	X0750	2055	1711870	1734736	22867	+	0	inside	52	CLN8
chr8	8860207	8860215	9	*	X0751	90459	8860314	8890849	30536	+	98	upstream	98	ERI1
chr8	20054870	20054880	11	*	X0752	526	20054704	20079207	24504	+	0	inside	165	ATP6V1B2
chr8	22224816	22224824	9	*	X0753	23516	22224762	22291640	66879	+	0	inside	53	SLC39A14
chr8	22298453	22298461	9	*	X0754	5533	22298483	22398657	100175	+	21	upstream	21	PPP3CC
chr8	22298591	22298599	9	*	X0755	5533	22298483	22398657	100175	+	0	inside	107	PPP3CC
chr8	26240411	26240419	9	*	X0759	665	26240523	26270644	30122	+	103	upstream	103	BNIP3L
chr8	28351675	28351690	16	*	X0775	7976	28351722	28431785	80064	+	31	upstream	31	FZD3
chr8	33342564	33342573	10	*	X0776	84549	33342685	33358778	16094	+	111	upstream	111	MAK16
chr8	37594218	37594227	10	*	X0777	11160	37594097	37615319	21223	+	0	inside	120	ERLIN2
chr8	38854474	38854482	9	*	X0781	83877	38846327	38854041	7715	-	432	upstream	432	TM2D2
chr8	38854474	38854482	9	*	X0781	8754	38854505	38962779	108275	+	22	upstream	22	ADAM9
chr8	48872706	48872715	10	*	X0786	4173	48872763	48890719	17957	+	47	upstream	47	MCM4
chr8	48872706	48872715	10	*	X0786	5591	48685669	48872743	187075	-	0	inside	27	PRKDC
chr8	48920874	48920883	10	*	X0787	7336	48920995	48974454	53460	+	111	upstream	111	UBE2V2
chr8	48920975	48920987	13	*	X0788	7336	48920995	48974454	53460	+	7	upstream	7	UBE2V2
chr8	55047730	55047738	9	*	X0789	29088	55047781	55061074	13294	+	42	upstream	42	MRPL15
chr8	67525536	67525544	9	*	X0791	4603	67474410	67525480	51071	-	55	upstream	55	MYBL1
chr8	71581302	71581311	10	*	X0792	389668	71581600	71648177	66578	+	288	upstream	288	XKR9
chr8	71581302	71581311	10	*	X0792	51110	71549501	71581447	31947	-	0	inside	135	LACTB2
chr8	72988096	72988121	26	*	X0793	8989	72933486	72987819	54334	-	276	upstream	276	TRPA1
chr8	74888377	74888385	9	*	X0794	54968	74888377	74895018	6642	+	0	inside	0	TMEM70
chr8	75234153	75234162	10	*	X0795	56704	75146939	75233562	86624	-	590	upstream	590	JPH1
chr8	82754820	82754828	9	*	X0797	64089	82711818	82754521	42704	-	298	upstream	298	SNX16
chr8	90996889	90996897	9	*	X0798	4683	90945564	90996899	51336	-	0	inside	1	NBN
chr8	94930145	94930154	10	*	X0801	100616169	94928250	94928347	98	-	1797	upstream	1797	MIR378D2
chr8	109455581	109455593	13	*	X0803	9694	109455853	109499136	43284	+	259	upstream	259	EMC2
chr8	110552084	110552096	13	*	X0804	9166	110551929	110577391	25463	+	0	inside	154	EBAG9
chr8	126103880	126103889	10	*	X0808	286053	126104083	126379367	275285	+	193	upstream	193	NSMCE2
chr8	126103880	126103889	10	*	X0808	9897	126036503	126104061	67559	-	0	inside	171	WASHC5
chr8	143484565	143484573	9	*	X0816	203062	143293441	143484543	191103	-	21	upstream	21	TSNARE1
chr8	143484700	143484709	10	*	X0817	203062	143293441	143484543	191103	-	156	upstream	156	TSNARE1
chr8	143808860	143808869	10	*	X0818	100288181	143783670	143808391	24722	-	468	upstream	468	LNCOC1
chr8	143808860	143808869	10	*	X0818	51337	143808621	143818350	9730	+	0	inside	238	THEM6
chr8	144623774	144623774	1	*	X0819	23144	144519825	144623620	103796	-	153	upstream	153	ZC3H3
chr8	144679808	144679816	9	*	X0821	1936	144661867	144679845	17979	-	0	inside	28	EEF1D
chr8	144679808	144679816	9	*	X0821	84948	144680074	144682485	2412	+	257	upstream	257	TIGD5
chr8	145515115	145515116	2	*	X0823	23246	145486056	145515120	29065	-	0	inside	3	BOP1
chr8	145515115	145515116	2	*	X0823	3297	145515270	145538385	23116	+	153	upstream	153	HSF1
chr8	145515325	145515335	11	*	X0824	23246	145486056	145515120	29065	-	204	upstream	204	BOP1
chr8	145515325	145515335	11	*	X0824	3297	145515270	145538385	23116	+	0	inside	54	HSF1
chr8	145752434	145752442	9	*	X0825	441381	145747761	145752416	4656	-	17	upstream	17	LRRC24
chr8	145980935	145980945	11	*	X0826	90987	145946294	145980970	34677	-	0	inside	24	ZNF251
chr9	2844046	2844054	9	*	X0831	9933	2804155	2844130	39976	-	0	inside	75	PUM3
chr9	4984805	4984814	10	*	X0832	3717	4985086	5128183	143098	+	271	upstream	271	JAK2
chr9	4985021	4985031	11	*	X0833	3717	4985086	5128183	143098	+	54	upstream	54	JAK2
chr9	6413312	6413320	9	*	X0834	115426	6413151	6507051	93901	+	0	inside	160	UHRF2
chr9	26947291	26947299	9	*	X0843	80173	26947037	27062931	115895	+	0	inside	253	IFT74
chr9	26947291	26947299	9	*	X0843	9373	26903368	26947468	44101	-	0	inside	168	PLAA
chr9	33817065	33817079	15	*	X0845	54926	33817182	33920401	103220	+	102	upstream	102	UBE2R2
chr9	35658293	35658308	16	*	X0847	203260	35658287	35661500	3214	+	0	inside	5	CCDC107
chr9	35658293	35658308	16	*	X0847	6023	35657748	35658015	268	-	277	upstream	277	RMRP
chr9	37422522	37422525	4	*	X0849	9380	37422681	37436986	14306	+	155	upstream	155	GRHPR
chr9	37784977	37784985	9	*	X0850	51010	37779711	37785089	5379	-	0	inside	103	EXOSC3
chr9	72374931	72374948	18	*	X0852	375743	72324438	72374876	50439	-	54	upstream	54	PTAR1
chr9	77567811	77567816	6	*	X0853	55071	77561499	77567802	6304	-	8	upstream	8	C9orf40
chr9	98079977	98079977	1	*	X0856	2176	97861336	98079991	218656	-	0	inside	13	FANCC
chr9	100174292	100174302	11	*	X0857	23424	100174302	100258405	84104	+	0	overlapStart	0	TDRD7
chr9	100459610	100459621	12	*	X0858	7507	100437191	100459691	22501	-	0	inside	69	XPA
chr9	102583973	102583996	24	*	X0860	8013	102584137	102629173	45037	+	140	upstream	140	NR4A3
chr9	102583999	102584007	9	*	X0861	8013	102584137	102629173	45037	+	129	upstream	129	NR4A3
chr9	102584016	102584024	9	*	X0862	8013	102584137	102629173	45037	+	112	upstream	112	NR4A3
chr9	102584274	102584282	9	*	X0863	8013	102584137	102629173	45037	+	0	inside	136	NR4A3
chr9	102584291	102584300	10	*	X0864	8013	102584137	102629173	45037	+	0	inside	153	NR4A3
chr9	102584307	102584316	10	*	X0865	8013	102584137	102629173	45037	+	0	inside	169	NR4A3
chr9	106856765	106856769	5	*	X0866	10592	106856541	106903700	47160	+	0	inside	223	SMC2
chr9	111696251	111696260	10	*	X0867	54942	111696673	111703237	6565	+	412	upstream	412	ABITRAM
chr9	113018833	113018842	10	*	X0869	7295	113006092	113018920	12829	-	0	inside	77	TXN
chr9	113018850	113018858	9	*	X0870	7295	113006092	113018920	12829	-	0	inside	61	TXN
chr9	115248848	115248856	9	*	X0872	158405	115249248	115422706	173459	+	391	upstream	391	KIAA1958
chr9	115248910	115248919	10	*	X0873	158405	115249248	115422706	173459	+	328	upstream	328	KIAA1958
chr9	115774494	115774502	9	*	X0874	169834	115759400	115774472	15073	-	21	upstream	21	ZNF883
chr9	117373512	117373520	9	*	X0875	203197	117373706	117408703	34998	+	185	upstream	185	TMEM268
chr9	123837212	123837222	11	*	X0876	11064	123837242	123939886	102645	+	19	upstream	19	CNTRL
chr9	123964220	123964228	9	*	X0877	51552	123940415	123964365	23951	-	0	inside	136	RAB14
chr9	124262229	124262239	11	*	X0878	2681	124207269	124262306	55038	-	0	inside	66	GGTA1
chr9	128024069	128024076	8	*	X0882	26130	128024111	128127290	103180	+	34	upstream	34	GAPVD1
chr9	130213497	130213505	9	*	X0883	6136	130209953	130213711	3759	-	0	inside	205	RPL12
chr9	130213497	130213505	9	*	X0883	90678	130213765	130265780	52016	+	259	upstream	259	LRSAM1
chr9	131266979	131266988	10	*	X0884	2733	131266971	131304580	37610	+	0	inside	7	GLE1
chr9	131314853	131314861	9	*	X0885	6709	131314837	131395944	81108	+	0	inside	15	SPTAN1
chr9	132388690	132388701	12	*	X0895	28989	132388435	132397879	9445	+	0	inside	254	NTMT1
chr9	132388718	132388727	10	*	X0896	28989	132388435	132397879	9445	+	0	inside	282	NTMT1
chr9	133814388	133814403	16	*	X0897	84929	133777825	133814455	36631	-	0	inside	51	FIBCD1
chr9	134378259	134378270	12	*	X0898	10585	134378289	134399193	20905	+	18	upstream	18	POMT1
chr9	134378284	134378296	13	*	X0899	10585	134378289	134399193	20905	+	0	overlapStart	0	POMT1
chr9	136202879	136202888	10	*	X0906	6838	136197552	136203047	5496	-	0	inside	158	SURF6
chr9	136203011	136203019	9	*	X0907	6838	136197552	136203047	5496	-	0	inside	27	SURF6
chr9	136283138	136283146	9	*	X0908	57109	136271186	136283164	11979	-	0	inside	17	REXO4
chr9	136857472	136857482	11	*	X0909	7410	136627016	136857446	230431	-	25	upstream	25	VAV2
chr9	136933664	136933673	10	*	X0910	8019	136895446	136933655	38210	-	8	upstream	8	BRD3
chr9	139010715	139010741	27	*	X0912	90120	139006427	139010731	4305	-	0	overlapStart	0	TMEM250
chr9	139440304	139440315	12	*	X0913	4851	139388896	139440238	51343	-	65	upstream	65	NOTCH1
chr9	139702306	139702314	9	*	X0914	55684	139702192	139735639	33448	+	0	inside	113	RABL6
chr9	139742404	139742412	9	*	X0915	29085	139743256	139745490	2235	+	843	upstream	843	PHPT1
chr9	139972002	139972010	9	*	X0916	91373	139971953	139978990	7038	+	0	inside	48	UAP1L1
chr9	140083042	140083050	9	*	X0918	29882	140069236	140083057	13822	-	0	inside	6	ANAPC2
chr9	140083042	140083050	9	*	X0918	8636	140083054	140084822	1769	+	3	upstream	3	SSNA1
chr10	5708825	5708833	9	*	X0919	79754	5680820	5708558	27739	-	266	upstream	266	ASB13
chr10	12238059	12238068	10	*	X0922	11164	12209573	12238143	28571	-	0	inside	74	NUDT5
chr10	12238059	12238068	10	*	X0922	8872	12237961	12292589	54629	+	0	inside	97	CDC123
chr10	15139330	15139340	11	*	X0923	10557	15139179	15146256	7078	+	0	inside	150	RPP38
chr10	15139330	15139340	11	*	X0923	221060	15137384	15139318	1935	-	11	upstream	11	RPP38-DT
chr10	15139495	15139505	11	*	X0924	221060	15137384	15139318	1935	-	176	upstream	176	RPP38-DT
chr10	15139590	15139595	6	*	X0925	221060	15137384	15139318	1935	-	271	upstream	271	RPP38-DT
chr10	21463164	21463164	1	*	X0926	100128511	21462919	21463852	934	+	0	inside	244	NEBL-AS1
chr10	21463164	21463164	1	*	X0926	10529	21068903	21463116	394214	-	47	upstream	47	NEBL
chr10	28822790	28822800	11	*	X0929	220906	28808846	28821460	12615	-	1329	upstream	1329	WAC-AS1
chr10	32345416	32345424	9	*	X0936	3799	32297938	32345371	47434	-	44	upstream	44	KIF5B
chr10	44069826	44069834	9	*	X0939	8187	44051793	44070066	18274	-	0	inside	231	ZNF239
chr10	50970356	50970366	11	*	X0940	55753	50942687	50970425	27739	-	0	inside	58	OGDHL
chr10	52499814	52499822	9	*	X0941	653308	52499688	52514569	14882	+	0	inside	125	ASAH2B
chr10	64028521	64028528	8	*	X0944	219790	63942794	64028466	85673	-	54	upstream	54	RTKN2
chr10	64892993	64893001	9	*	X0945	29982	64893007	64914786	21780	+	5	upstream	5	NRBF2
chr10	76585474	76585482	9	*	X0951	23522	76586171	76792380	206210	+	688	upstream	688	KAT6B
chr10	80827294	80827303	10	*	X0952	57178	80828792	81076285	247494	+	1488	upstream	1488	ZMIZ1
chr10	80827309	80827319	11	*	X0953	57178	80828792	81076285	247494	+	1472	upstream	1472	ZMIZ1
chr10	91174450	91174465	16	*	X0955	24138	91174325	91180759	6435	+	0	inside	124	IFIT5
chr10	91174450	91174465	16	*	X0955	3988	90973326	91174382	201057	-	67	upstream	67	LIPA
chr10	91405300	91405316	17	*	X0956	53354	91339254	91405329	66076	-	0	inside	12	PANK1
chr10	96122670	96122678	9	*	X0959	64318	96092989	96122683	29695	-	0	inside	4	NOC3L
chr10	96122829	96122840	12	*	X0960	64318	96092989	96122683	29695	-	145	upstream	145	NOC3L
chr10	98274017	98274025	9	*	X0961	7093	98124363	98273683	149321	-	333	upstream	333	TLL2
chr10	99078741	99078749	9	*	X0963	10023	99079022	99081672	2651	+	272	upstream	272	FRAT1
chr10	99205926	99205933	8	*	X0964	51013	99195666	99205768	10103	-	157	upstream	157	EXOSC1
chr10	99205926	99205933	8	*	X0964	84287	99205930	99217127	11198	+	0	overlapStart	0	ZDHHC16
chr10	100206713	100206721	9	*	X0965	3257	100175955	100206704	30750	-	8	upstream	8	HPS1
chr10	101491999	101492008	10	*	X0966	51076	101491958	101515894	23937	+	0	inside	40	CUTC
chr10	101945745	101945753	9	*	X0967	10613	101909847	101945814	35968	-	0	inside	60	ERLIN1
chr10	102106245	102106255	11	*	X0968	6319	102106772	102124588	17817	+	516	upstream	516	SCD
chr10	102106258	102106268	11	*	X0969	6319	102106772	102124588	17817	+	503	upstream	503	SCD
chr10	102106279	102106287	9	*	X0970	6319	102106772	102124588	17817	+	484	upstream	484	SCD
chr10	103880089	103880103	15	*	X0982	8861	103867325	103880210	12886	-	0	inside	106	LDB1
chr10	103880130	103880163	34	*	X0983	8861	103867325	103880210	12886	-	0	inside	46	LDB1
chr10	104180865	104180875	11	*	X0986	5662	104162374	104179691	17318	-	1173	upstream	1173	PSD
chr10	104474123	104474131	9	*	X0989	118980	104474298	104498946	24649	+	166	upstream	166	SFXN2
chr10	104474123	104474131	9	*	X0989	403	104433484	104474190	40707	-	0	inside	58	ARL3
chr10	105726795	105726806	12	*	X0990	9748	105727470	105787342	59873	+	663	upstream	663	SLK
chr10	113943652	113943660	9	*	X1009	57678	113909622	113943537	33916	-	114	upstream	114	GPAM
chr10	113943722	113943730	9	*	X1010	57678	113909622	113943537	33916	-	184	upstream	184	GPAM
chr10	114206933	114206942	10	*	X1011	143187	114206756	114578504	371749	+	0	inside	176	VTI1A
chr10	120840400	120840408	9	*	X1012	8661	120794541	120840334	45794	-	65	upstream	65	EIF3A
chr10	124134217	124134226	10	*	X1013	59338	124134094	124191871	57778	+	0	inside	122	PLEKHA1
chr10	134145367	134145379	13	*	X1015	80313	134145614	134195010	49397	+	234	upstream	234	LRRC27
chr11	777486	777496	11	*	X1016	171391	779454	780755	1302	+	1957	upstream	1957	LOC171391
chr11	777486	777496	11	*	X1016	347862	767223	777487	10265	-	0	overlapStart	0	GATD1
chr11	925850	925862	13	*	X1017	161	925809	1012245	86437	+	0	inside	40	AP2A2
chr11	6624775	6624783	9	*	X1018	23378	6621144	6624880	3737	-	0	inside	96	RRP8
chr11	6624775	6624783	9	*	X1018	3611	6624964	6632099	7136	+	180	upstream	180	ILK
chr11	9025610	9025619	10	*	X1019	56675	9002123	9025596	23474	-	13	upstream	13	NRIP3
chr11	18416199	18416207	9	*	X1021	3939	18415936	18429765	13830	+	0	inside	262	LDHA
chr11	34127158	34127167	10	*	X1024	55226	34127111	34168458	41348	+	0	inside	46	NAT10
chr11	35965898	35965906	9	*	X1025	143458	35965612	36252841	287230	+	0	inside	285	LDLRAD3
chr11	43333498	43333506	9	*	X1028	8539	43333505	43366080	32576	+	0	overlapStart	0	API5
chr11	57103314	57103322	9	*	X1032	6749	57093459	57103351	9893	-	0	inside	28	SSRP1
chr11	57227497	57227512	16	*	X1033	349667	57228339	57244384	16046	+	826	upstream	826	RTN4RL2
chr11	57227531	57227539	9	*	X1034	349667	57228339	57244384	16046	+	799	upstream	799	RTN4RL2
chr11	57283277	57283287	11	*	X1035	8501	57252004	57283192	31189	-	84	upstream	84	SLC43A1
chr11	59436639	59436648	10	*	X1036	219988	59404192	59436511	32320	-	127	upstream	127	PATL1
chr11	60609560	60609570	11	*	X1037	79080	60609429	60618561	9133	+	0	inside	130	CCDC86
chr11	60928987	60928995	9	*	X1038	55048	60897728	60928916	31189	-	70	upstream	70	VPS37C
chr11	60929059	60929070	12	*	X1039	55048	60897728	60928916	31189	-	142	upstream	142	VPS37C
chr11	62494759	62494770	12	*	X1041	100534595	62457734	62494857	37124	-	0	inside	86	HNRNPUL2-BSCL2
chr11	62494759	62494770	12	*	X1041	221092	62480097	62494857	14761	-	0	inside	86	HNRNPUL2
chr11	62494759	62494770	12	*	X1041	283237	62495584	62506108	10525	+	813	upstream	813	TTC9C
chr11	62573018	62573031	14	*	X1042	10482	62559598	62572964	13367	-	53	upstream	53	NXF1
chr11	63684626	63684634	9	*	X1044	283248	63678693	63684316	5624	-	309	upstream	309	RCOR2
chr11	63933683	63933695	13	*	X1045	28992	63766030	63933585	167556	-	97	upstream	97	MACROD1
chr11	66115642	66115650	9	*	X1050	11041	66112843	66115161	2319	-	480	upstream	480	B4GAT1
chr11	66445212	66445222	11	*	X1051	83759	66432470	66445275	12806	-	0	inside	52	RBM4B
chr11	66445343	66445353	11	*	X1052	83759	66432470	66445275	12806	-	67	upstream	67	RBM4B
chr11	66624317	66624325	9	*	X1053	78999	66624876	66627946	3071	+	550	upstream	550	LRFN4
chr11	66624508	66624517	10	*	X1054	78999	66624876	66627946	3071	+	358	upstream	358	LRFN4
chr11	66624524	66624532	9	*	X1055	78999	66624876	66627946	3071	+	343	upstream	343	LRFN4
chr11	66725686	66725694	9	*	X1056	5091	66615997	66725847	109851	-	0	inside	152	PC
chr11	67771642	67771654	13	*	X1057	81622	67758575	67771593	13019	-	48	upstream	48	UNC93B1
chr11	67771657	67771689	33	*	X1058	81622	67758575	67771593	13019	-	63	upstream	63	UNC93B1
chr11	67981203	67981213	11	*	X1059	51111	67923507	67981068	57562	-	134	upstream	134	KMT5B
chr11	69490313	69490321	9	*	X1060	220064	69471368	69490165	18798	-	147	upstream	147	LTO1
chr11	72504804	72504806	3	*	X1063	10809	72465774	72504750	38977	-	53	upstream	53	STARD10
chr11	72504804	72504806	3	*	X1063	116985	72396114	72504750	108637	-	53	upstream	53	ARAP1
chr11	72853761	72853769	9	*	X1064	9873	72547790	72853143	305354	-	617	upstream	617	FCHSD2
chr11	72853783	72853792	10	*	X1065	9873	72547790	72853143	305354	-	639	upstream	639	FCHSD2
chr11	72853816	72853827	12	*	X1066	9873	72547790	72853143	305354	-	672	upstream	672	FCHSD2
chr11	72853855	72853916	62	*	X1067	9873	72547790	72853143	305354	-	711	upstream	711	FCHSD2
chr11	73499052	73499060	9	*	X1070	51642	73498917	73575656	76740	+	0	inside	134	MRPL48
chr11	73587734	73587737	4	*	X1071	51287	73583713	73587890	4178	-	0	inside	152	COA4
chr11	73587734	73587737	4	*	X1071	80227	73587744	73638781	51038	+	6	upstream	6	PAAF1
chr11	74109777	74109786	10	*	X1072	283209	74041361	74109502	68142	-	274	upstream	274	PGM2L1
chr11	75062873	75062887	15	*	X1076	408	74971166	75062875	91710	-	0	overlapStart	0	ARRB1
chr11	75062890	75062907	18	*	X1077	408	74971166	75062875	91710	-	14	upstream	14	ARRB1
chr11	75062910	75062923	14	*	X1078	408	74971166	75062875	91710	-	34	upstream	34	ARRB1
chr11	75063025	75063042	18	*	X1079	408	74971166	75062875	91710	-	149	upstream	149	ARRB1
chr11	75063129	75063137	9	*	X1080	408	74971166	75062875	91710	-	253	upstream	253	ARRB1
chr11	75063150	75063166	17	*	X1081	408	74971166	75062875	91710	-	274	upstream	274	ARRB1
chr11	75063213	75063221	9	*	X1082	408	74971166	75062875	91710	-	337	upstream	337	ARRB1
chr11	75110494	75110503	10	*	X1083	6079	75111435	75111582	148	+	931	upstream	931	SNORD15A
chr11	75110494	75110503	10	*	X1083	6188	75110535	75133345	22811	+	31	upstream	31	RPS3
chr11	75273385	75273395	11	*	X1084	871	75273101	75283849	10749	+	0	inside	283	SERPINH1
chr11	76092605	76092610	6	*	X1086	5612	76061004	76091880	30877	-	724	upstream	724	THAP12
chr11	82782793	82782801	9	*	X1087	100506233	82783108	82784754	1647	+	306	upstream	306	RAB30-DT
chr11	82782793	82782801	9	*	X1087	27314	82692478	82782884	90407	-	0	inside	82	RAB30
chr11	85956064	85956076	13	*	X1089	8726	85955806	85989785	33980	+	0	inside	257	EED
chr11	85956103	85956112	10	*	X1090	8726	85955806	85989785	33980	+	0	inside	296	EED
chr11	88071004	88071014	11	*	X1091	1075	88026760	88070941	44182	-	62	upstream	62	CTSC
chr11	93394688	93394700	13	*	X1092	85459	93394816	93463522	68707	+	115	upstream	115	CEP295
chr11	102188321	102188355	35	*	X1093	330	102188181	102210135	21955	+	0	inside	139	BIRC3
chr11	102188358	102188375	18	*	X1094	330	102188181	102210135	21955	+	0	inside	176	BIRC3
chr11	102980087	102980095	9	*	X1095	79659	102980160	103350591	370432	+	64	upstream	64	DYNC2H1
chr11	116643853	116643861	9	*	X1104	84811	116618886	116643714	24829	-	138	upstream	138	BUD13
chr11	118966179	118966188	10	*	X1105	3014	118964585	118966177	1593	-	1	upstream	1	H2AX
chr11	118978075	118978083	9	*	X1106	9854	118978093	118987827	9735	+	9	upstream	9	C2CD2L
chr11	120207043	120207052	10	*	X1107	23365	120207618	120360645	153028	+	565	upstream	565	ARHGEF12
chr11	120207098	120207107	10	*	X1108	23365	120207618	120360645	153028	+	510	upstream	510	ARHGEF12
chr11	129765477	129765487	11	*	X1112	4798	129733670	129765490	31821	-	0	inside	2	NFRKB
chr12	1100101	1100117	17	*	X1113	23085	1100404	1605099	504696	+	286	upstream	286	ERC1
chr12	1100101	1100117	17	*	X1113	5893	1021255	1099219	77965	-	881	upstream	881	RAD52
chr12	1100120	1100135	16	*	X1114	23085	1100404	1605099	504696	+	268	upstream	268	ERC1
chr12	1100120	1100135	16	*	X1114	5893	1021255	1099219	77965	-	900	upstream	900	RAD52
chr12	2113894	2113902	9	*	X1117	196513	2050757	2113677	62921	-	216	upstream	216	DCP1B
chr12	4647954	4647962	9	*	X1118	10635	4647950	4669213	21264	+	0	inside	3	RAD51AP1
chr12	4647954	4647962	9	*	X1118	57102	4596901	4647637	50737	-	316	upstream	316	C12orf4
chr12	6798443	6798451	9	*	X1120	171017	6775643	6798738	23096	-	0	inside	286	ZNF384
chr12	12420083	12420091	9	*	X1125	4040	12268961	12419811	150851	-	271	upstream	271	LRP6
chr12	12420384	12420393	10	*	X1126	4040	12268961	12419811	150851	-	572	upstream	572	LRP6
chr12	12878294	12878307	14	*	X1127	51202	12878851	12982915	104065	+	543	upstream	543	DDX47
chr12	12878294	12878307	14	*	X1127	81575	12878851	12944399	65549	+	543	upstream	543	APOLD1
chr12	12878309	12878333	25	*	X1128	51202	12878851	12982915	104065	+	517	upstream	517	DDX47
chr12	12878309	12878333	25	*	X1128	81575	12878851	12944399	65549	+	517	upstream	517	APOLD1
chr12	13197310	13197324	15	*	X1129	57613	13197315	13236383	39069	+	0	overlapStart	0	FAM234B
chr12	19592480	19592489	10	*	X1130	121536	19592608	19675173	82566	+	118	upstream	118	AEBP2
chr12	22488249	22488266	18	*	X1131	6489	22346325	22487648	141324	-	600	upstream	600	ST8SIA1
chr12	22488269	22488314	46	*	X1132	6489	22346325	22487648	141324	-	620	upstream	620	ST8SIA1
chr12	22488332	22488341	10	*	X1133	6489	22346325	22487648	141324	-	683	upstream	683	ST8SIA1
chr12	22488348	22488356	9	*	X1134	6489	22346325	22487648	141324	-	699	upstream	699	ST8SIA1
chr12	26279037	26279050	14	*	X1137	79365	26272959	26278003	5045	-	1033	upstream	1033	BHLHE41
chr12	27090917	27090917	1	*	X1138	26127	27091305	27119581	28277	+	387	upstream	387	FGFR1OP2
chr12	27090931	27090947	17	*	X1139	26127	27091305	27119581	28277	+	357	upstream	357	FGFR1OP2
chr12	27090956	27090968	13	*	X1140	26127	27091305	27119581	28277	+	336	upstream	336	FGFR1OP2
chr12	27090956	27090968	13	*	X1140	55726	27058112	27091254	33143	-	0	inside	285	INTS13
chr12	27933193	27933201	9	*	X1141	57542	27933187	27955973	22787	+	0	inside	5	KLHL42
chr12	29302016	29302021	6	*	X1142	55711	29301936	29488549	186614	+	0	inside	79	FAR2
chr12	44152470	44152473	4	*	X1143	51135	44152747	44183346	30600	+	273	upstream	273	IRAK4
chr12	44152470	44152473	4	*	X1143	83448	44122410	44152620	30211	-	0	inside	146	PUS7L
chr12	44152486	44152492	7	*	X1144	51135	44152747	44183346	30600	+	254	upstream	254	IRAK4
chr12	44152486	44152492	7	*	X1144	83448	44122410	44152620	30211	-	0	inside	127	PUS7L
chr12	46122680	46122690	11	*	X1145	196528	46123620	46301819	178200	+	929	upstream	929	ARID2
chr12	46122680	46122690	11	*	X1145	400027	46119503	46121704	2202	-	975	upstream	975	LINC00938
chr12	48214020	48214028	9	*	X1147	51564	48176507	48213763	37257	-	256	upstream	256	HDAC7
chr12	48214122	48214131	10	*	X1148	51564	48176507	48213763	37257	-	358	upstream	358	HDAC7
chr12	48214237	48214251	15	*	X1149	51564	48176507	48213763	37257	-	473	upstream	473	HDAC7
chr12	49365623	49365683	61	*	X1150	7480	49359123	49365641	6519	-	0	overlapStart	0	WNT10B
chr12	49393194	49393208	15	*	X1151	23109	49388933	49393088	4156	-	105	upstream	105	DDN
chr12	49393217	49393231	15	*	X1152	23109	49388933	49393088	4156	-	128	upstream	128	DDN
chr12	49931971	49931971	1	*	X1156	23416	49932940	49952077	19138	+	968	upstream	968	KCNH3
chr12	50236950	50236960	11	*	X1157	144233	50229826	50236912	7087	-	37	upstream	37	BCDIN3D
chr12	50451005	50451015	11	*	X1158	41	50451420	50477405	25986	+	404	upstream	404	ASIC1
chr12	50451018	50451027	10	*	X1159	41	50451420	50477405	25986	+	392	upstream	392	ASIC1
chr12	50451029	50451041	13	*	X1160	41	50451420	50477405	25986	+	378	upstream	378	ASIC1
chr12	50451133	50451162	30	*	X1161	41	50451420	50477405	25986	+	257	upstream	257	ASIC1
chr12	50451313	50451322	10	*	X1162	41	50451420	50477405	25986	+	97	upstream	97	ASIC1
chr12	50451356	50451368	13	*	X1163	41	50451420	50477405	25986	+	51	upstream	51	ASIC1
chr12	50677347	50677355	9	*	X1164	51474	50569563	50677353	107791	-	0	overlapStart	0	LIMA1
chr12	53894984	53894992	9	*	X1168	6895	53894705	53900215	5511	+	0	inside	278	TARBP2
chr12	53894984	53894992	9	*	X1168	7786	53874276	53893444	19169	-	1539	upstream	1539	MAP3K12
chr12	54943194	54943205	12	*	X1170	5153	54943177	54973023	29847	+	0	inside	16	PDE1B
chr12	56584044	56584054	11	*	X1171	6601	56555636	56583351	27716	-	692	upstream	692	SMARCC2
chr12	57482366	57482367	2	*	X1172	4665	57482677	57489259	6583	+	309	upstream	309	NAB2
chr12	57634347	57634363	17	*	X1175	56901	57628686	57634475	5790	-	0	inside	111	NDUFA4L2
chr12	57634366	57634381	16	*	X1176	56901	57628686	57634475	5790	-	0	inside	93	NDUFA4L2
chr12	57824944	57824954	11	*	X1177	22864	57643354	57824788	181435	-	155	upstream	155	R3HDM2
chr12	58148648	58148657	10	*	X1178	92979	58148881	58154193	5313	+	223	upstream	223	MARCHF9
